Date,Open,High,Low,Close,Adj Close,Volume
3/14/2012,24600,25100,24600,25000,19375.30859,18279650
3/15/2012,25020,25200,24840,25000,19375.30859,14038800
3/16/2012,25200,25340,24760,24760,19189.30273,18070200
3/19/2012,24700,25360,24680,25200,19530.30664,11881850
3/20/2012,25340,25540,25200,25340,19638.81055,11935500
3/21/2012,25200,25200,24840,24840,19251.30273,12913550
3/22/2012,24700,25260,24700,25160,19499.30664,12675450
3/23/2012,24860,25480,24860,25220,19545.80469,10818600
3/26/2012,25360,25500,25220,25500,19762.8125,9237800
3/27/2012,25700,26220,25520,26220,20320.82227,14186350
3/28/2012,26000,26160,25900,26040,20181.32031,9914550
3/29/2012,25980,25980,25600,25600,19840.31055,11670000
3/30/2012,25400,25600,25140,25500,19762.8125,15281700
4/2/2012,25500,25980,25220,25980,20134.81641,12582950
4/3/2012,26400,26780,26040,26700,20692.82422,16507900
4/4/2012,26620,27020,26300,26400,20460.32422,14599350
4/5/2012,26040,26700,25940,26600,20615.32422,12921350
4/6/2012,26540,26680,26260,26640,20646.32422,10289650
4/9/2012,26400,26600,26120,26340,20413.82813,8572600
4/10/2012,26280,26400,26140,26220,20320.82227,11176100
4/12/2012,25660,25980,25360,25460,19731.81445,25240650
4/13/2012,25300,25540,25200,25360,19654.31445,35409200
4/16/2012,25460,25520,25000,25180,19514.8125,15222400
4/17/2012,25020,25280,24820,24980,19359.80664,14552300
4/18/2012,25540,26040,25380,25860,20041.81641,17253750
4/19/2012,25840,26140,25780,26140,20258.82031,13156400
4/20/2012,25880,25940,25560,25640,19871.31055,9900550
4/23/2012,25380,25600,25240,25580,19824.8125,8388400
4/24/2012,25300,25720,25240,25660,19886.81445,13238350
4/25/2012,26080,26300,25860,26100,20227.82227,13821600
4/26/2012,26400,26800,26340,26800,20770.33398,16479500
4/27/2012,27100,27660,27020,27480,21297.34375,15905350
4/30/2012,27900,28180,27540,27800,21545.3418,15757100
5/2/2012,28200,28360,27980,28200,21855.34766,18420750
5/3/2012,28040,28200,27960,28020,21715.83789,10327050
5/4/2012,27500,27960,26980,27200,21080.33008,20484300
5/7/2012,26840,27060,26500,26840,20801.33008,18908450
5/8/2012,26960,27040,26780,26820,20785.83008,12048600
5/9/2012,26700,26960,26480,26620,20630.82617,12661700
5/10/2012,26580,26720,26440,26540,20568.82422,13145000
5/11/2012,26300,26460,26060,26060,20196.81445,13626400
5/14/2012,26100,26540,26080,26280,20367.32227,15092100
5/15/2012,26080,26400,26000,26220,20320.82227,15558100
5/16/2012,25960,26000,24560,24600,19065.30273,38488900
5/17/2012,24600,24860,24020,24460,18956.80078,33041100
5/18/2012,24080,24100,23300,23320,18073.28711,30023750
5/21/2012,23880,24320,23800,24180,18739.79492,23702750
5/22/2012,25100,25100,24540,24800,19220.30664,23830550
5/23/2012,24800,24800,23900,24420,18925.79688,16157100
5/24/2012,24260,24500,23960,24500,18987.80078,15251250
5/25/2012,24660,24920,24460,24500,18987.80078,10164250
5/29/2012,24240,24760,24120,24760,19189.30273,10815350
5/30/2012,24760,24800,24300,24520,19003.30078,12653250
5/31/2012,24260,24260,23840,24220,18770.80078,22106900
6/1/2012,24260,24740,23980,24660,19111.80469,13554450
6/4/2012,23960,24100,23840,23920,18538.29688,18068750
6/5/2012,24020,24180,23860,24060,18646.79492,12848900
6/7/2012,24780,25300,24660,25300,19607.81641,20928350
6/8/2012,25500,25500,24900,24940,19328.81055,9956350
6/11/2012,25440,25500,25320,25360,19654.31445,9906200
6/12/2012,24920,25200,24900,25100,19452.80859,8805200
6/13/2012,25320,25480,25120,25420,19700.80859,9572600
6/14/2012,25380,25420,25120,25220,19545.80469,21995050
6/15/2012,25000,25200,24280,24340,18863.79688,30404200
6/18/2012,24800,25140,24680,24860,19266.80078,17608150
6/19/2012,24900,24940,24440,24880,19282.30273,14839400
6/20/2012,24980,25300,24900,25040,19406.31055,13237700
6/21/2012,24680,24840,24520,24540,19018.80469,12753750
6/22/2012,23780,24040,23600,23640,18321.28906,31294350
6/25/2012,23420,23560,22560,22640,17546.2793,41318100
6/26/2012,22660,22980,22580,22780,17654.78125,25283500
6/27/2012,22800,23540,22600,23340,18088.79102,23542000
6/28/2012,23340,23600,23060,23360,18112.04297,10398350
6/29/2012,23340,24020,23060,24020,18623.76953,18604450
7/2/2012,24160,24180,23420,23480,18205.08984,19106750
7/3/2012,23640,23860,23400,23500,18220.59961,15801550
7/4/2012,23640,23940,23560,23820,18468.70703,19158750
7/5/2012,23740,23880,23540,23700,18375.66797,9068550
7/6/2012,23880,23880,23060,23220,18003.49609,21158900
7/9/2012,22700,22760,22520,22520,17460.76172,21282300
7/10/2012,22700,22840,22420,22540,17476.26172,17720700
7/11/2012,22580,22660,22160,22360,17336.70703,18001300
7/12/2012,22420,22520,21820,21820,16918.01563,24858600
7/13/2012,21920,22880,21820,22780,17662.3457,27070750
7/16/2012,22900,23100,22660,23040,17863.93164,15261950
7/17/2012,22960,23560,22720,23360,18112.04297,15885300
7/18/2012,23580,23700,22760,23080,17894.94922,14618050
7/19/2012,23600,24040,23440,23900,18530.73242,24847100
7/20/2012,24040,24060,23820,23820,18468.70703,11992100
7/23/2012,23300,23400,23100,23240,18019.00586,12844350
7/24/2012,23300,23500,23180,23400,18143.06055,14598050
7/25/2012,23060,23440,22780,23160,17956.98242,13609850
7/26/2012,23380,23480,23200,23440,18174.07227,13654750
7/27/2012,23900,24660,23820,24660,19119.99414,26686200
7/30/2012,25200,25560,25020,25500,19771.28125,19113350
7/31/2012,25600,26680,25500,26180,20298.51758,33735650
8/1/2012,25840,26300,25660,26000,20158.96094,19039100
8/2/2012,26000,26080,25220,25260,19585.20313,15951250
8/3/2012,24800,25340,24760,24860,19275.06055,15582650
8/6/2012,25700,26100,25640,25960,20127.94727,12289150
8/7/2012,26060,26080,25680,25880,20065.91211,10258400
8/8/2012,26120,26560,26020,26400,20469.0957,19459150
8/9/2012,26420,26960,26360,26800,20779.23828,30612650
8/10/2012,26700,26960,26600,26960,20903.28711,14733250
8/13/2012,26840,26940,26460,26500,20546.625,9891050
8/14/2012,26520,27000,26520,26900,20856.76758,14396850
8/16/2012,27080,27100,26760,26900,20856.76758,14824150
8/17/2012,26880,26900,25720,25900,20081.42383,27642800
8/20/2012,25400,25660,25100,25660,19895.33789,19944800
8/21/2012,25840,26040,25640,25640,19879.82813,15315200
8/22/2012,25380,25620,25140,25280,19600.70703,16031200
8/23/2012,25220,25740,24980,25740,19957.37305,13857750
8/24/2012,25400,25740,25280,25500,19771.28125,14077200
8/27/2012,23780,24060,23460,23600,18298.12891,63803450
8/28/2012,23720,24180,23600,23900,18530.73242,27767400
8/29/2012,24180,24700,24140,24600,19073.4707,23415550
8/30/2012,24560,24580,24040,24300,18840.86719,16211400
8/31/2012,24220,24680,24140,24660,19119.99414,20301300
9/3/2012,24400,24700,24020,24360,18887.39063,13903800
9/4/2012,24380,24560,24200,24360,18887.39063,9916550
9/5/2012,24100,24240,23780,23780,18437.6875,17381950
9/6/2012,24000,24060,23860,23920,18546.24219,12373750
9/7/2012,24600,25020,24400,25000,19383.61133,25512400
9/10/2012,25200,25280,25000,25000,19383.61133,15883700
9/11/2012,24800,25300,24640,25120,19476.6543,9890800
9/12/2012,25360,25900,25180,25880,20065.91211,18473250
9/13/2012,25980,26100,25620,26020,20174.46484,19489950
9/14/2012,26600,26780,26540,26720,20717.20508,24872500
9/17/2012,26720,26720,26240,26300,20391.55859,14896000
9/18/2012,26280,26720,26160,26300,20391.55859,11232300
9/19/2012,26120,26460,25960,26280,20376.05078,12114550
9/20/2012,25860,26100,25680,25740,19957.37305,14199800
9/21/2012,26000,26140,25900,26040,20189.97656,14913400
9/24/2012,26000,26560,25840,26540,20577.65039,13195450
9/25/2012,26200,26680,26200,26540,20577.65039,11348000
9/26/2012,26260,26500,26120,26500,20546.625,12054550
9/27/2012,26540,26840,26460,26760,20748.2168,14541600
9/28/2012,27180,27200,26780,26920,20872.27344,17906350
10/2/2012,27080,27420,27040,27380,21228.93359,13376250
10/4/2012,27020,27460,26780,27340,21197.91797,19127200
10/5/2012,27740,27800,27040,27400,21244.43945,17828800
10/8/2012,27500,27580,27200,27460,21290.95703,12037600
10/9/2012,27260,27620,27260,27440,21275.45313,8788650
10/10/2012,27060,27200,26500,26500,20546.625,12976700
10/11/2012,26200,26400,25740,26080,20220.98438,23779850
10/12/2012,26100,26240,25760,25920,20096.92188,14977250
10/15/2012,25920,26240,25740,26000,20158.96094,10334000
10/16/2012,26520,26620,26300,26600,20624.16016,10671300
10/17/2012,26840,26920,26320,26720,20717.20508,8984550
10/18/2012,26720,26820,26560,26740,20732.71484,10498450
10/19/2012,26460,26500,25980,26040,20189.97656,13969950
10/22/2012,25540,26340,25520,26300,20391.55859,11741150
10/23/2012,26380,26440,26040,26260,20360.54297,9253550
10/24/2012,25940,26180,25780,26000,20158.96094,13454500
10/25/2012,25920,26440,25820,26440,20500.10742,11881100
10/26/2012,26120,26240,25740,25740,19957.37305,13793850
10/29/2012,25960,25980,25580,25980,20143.44922,11448050
10/30/2012,25980,26080,25840,25960,20127.94727,6643850
10/31/2012,26120,26240,25980,26200,20314.02539,10604850
11/1/2012,25900,26040,25800,25940,20112.4375,10455600
11/2/2012,26380,26660,26260,26540,20577.65039,18521400
11/5/2012,26560,26980,26400,26820,20794.73828,13062050
11/6/2012,26980,26980,26640,26980,20918.79102,8981800
11/7/2012,26860,27240,26700,27240,21120.38086,9676400
11/8/2012,26960,27140,26820,27000,20934.30273,15326600
11/9/2012,26700,27020,26520,26820,20794.73828,14550300
11/12/2012,26620,26940,26620,26900,20856.76758,6959250
11/13/2012,26940,26980,26520,26980,20918.79102,7325850
11/14/2012,27140,27140,26920,27100,21011.83594,10436000
11/15/2012,26700,26760,26520,26620,20639.66992,9959100
11/16/2012,26440,26520,26020,26140,20267.50781,12172550
11/19/2012,26300,26840,26260,26640,20655.17969,10137500
11/20/2012,27060,27300,26920,27280,21151.39844,13420300
11/21/2012,27520,27940,27440,27680,21461.53516,17780400
11/22/2012,27880,28380,27820,28340,21973.26563,14930950
11/23/2012,28440,28840,28340,28740,22283.39648,12322050
11/26/2012,28840,28860,27980,28080,21771.67188,13749850
11/27/2012,28100,28560,28080,28320,21957.75781,11836200
11/28/2012,28000,28760,27920,28260,21911.24023,14055800
11/29/2012,28040,28440,28040,28280,21926.74219,13073300
11/30/2012,28460,28500,27980,28120,21802.68945,16427600
12/3/2012,28400,28720,28160,28600,22174.85156,10220850
12/4/2012,28640,28680,28400,28600,22174.85156,9504900
12/5/2012,28600,29100,28540,29100,22562.51953,12436400
12/6/2012,29360,29420,28680,29080,22547.01758,14248700
12/7/2012,29000,29960,29000,29600,22950.19727,15882450
12/10/2012,30120,30120,29700,29820,23120.77148,13056100
12/11/2012,29960,29960,29380,29520,22888.16602,12657350
12/12/2012,29460,29920,29460,29800,23105.27148,15244450
12/13/2012,30000,30660,29860,30660,23772.05859,30680500
12/14/2012,30320,30720,30160,30300,23492.94141,13905250
12/17/2012,30020,30480,29940,30060,23306.85938,15511100
12/18/2012,30000,30320,29900,30300,23492.94141,13538450
12/20/2012,30300,30580,29900,30060,23306.85938,20128500
12/21/2012,29860,29920,28800,28840,22360.93555,27576200
12/24/2012,28960,29520,28840,29480,22857.15234,14488550
12/26/2012,29600,30060,29400,29400,22795.12695,14038700
12/27/2012,29400,30000,29400,29920,23317.27148,9143900
12/28/2012,29760,30600,29740,30440,23722.51758,10562750
1/2/2013,30660,31520,30540,31520,24564.17969,11449650
1/3/2013,31640,31680,30860,30860,24049.83203,14227400
1/4/2013,30800,30840,30200,30500,23769.27539,12999800
1/7/2013,30300,30560,30000,30400,23691.34961,12610950
1/8/2013,30260,30340,29960,30000,23379.61914,13822250
1/9/2013,30000,30260,29820,30000,23379.61914,12659950
1/10/2013,30300,30680,30000,30600,23847.21094,14663600
1/11/2013,30960,30960,30140,30660,23893.97266,11913550
1/14/2013,30780,31040,30560,31040,24190.11719,7999950
1/15/2013,31200,31200,30240,30240,23566.65234,10727150
1/16/2013,30280,30520,29660,29840,23254.92188,16221000
1/17/2013,30040,30040,29000,29380,22896.44141,20236700
1/18/2013,29600,29740,29100,29600,23067.88867,12516600
1/21/2013,29280,29500,28960,29080,22662.64063,14519650
1/22/2013,28900,29740,28900,29600,23067.88867,11947400
1/23/2013,30000,30040,29460,29460,22958.78516,9293550
1/24/2013,29360,29380,28820,29060,22647.05859,15999050
1/25/2013,29200,29220,28100,28340,22085.94922,21795250
1/28/2013,27920,28020,27420,27440,21384.55664,30852150
1/29/2013,27800,28360,27600,28180,21961.25195,21616550
1/30/2013,28520,28800,28240,28800,22444.43164,16170100
1/31/2013,28600,28960,28440,28960,22569.12305,16052800
2/1/2013,29200,29200,28440,28820,22460.01367,11576200
2/4/2013,29000,29060,28340,28740,22397.67578,12861900
2/5/2013,28300,28860,28280,28700,22366.49414,11388100
2/6/2013,28800,28860,28540,28540,22241.81445,6897150
2/7/2013,28780,28780,28400,28400,22132.71289,9721100
2/8/2013,28360,29400,28300,29240,22787.33984,13423850
2/12/2013,29680,29680,29180,29360,22880.85156,8419750
2/13/2013,29480,29780,29120,29740,23177,9209050
2/14/2013,29800,29880,29540,29800,23223.75781,7534100
2/15/2013,29800,29960,29540,29960,23348.44727,7599950
2/18/2013,29800,30020,29620,29800,23223.75781,7109950
2/19/2013,29600,29980,29580,29840,23254.92188,6132250
2/20/2013,30040,30900,29940,30900,24081.00586,18039350
2/21/2013,30800,31160,30700,31000,24158.93945,13123650
2/22/2013,30600,30960,30400,30600,23847.21094,13852650
2/25/2013,30980,30980,30600,30600,23847.21094,8897550
2/26/2013,30300,30760,30160,30540,23800.45313,9244750
2/27/2013,31180,31180,30380,30540,23800.45313,8938200
2/28/2013,30600,31080,30600,30880,24065.42383,12784200
3/4/2013,31260,31260,30600,30780,23987.49023,13276850
3/5/2013,31120,31280,30960,31000,24158.93945,9294600
3/6/2013,31440,31500,30940,31200,24314.80078,10148650
3/7/2013,30960,31000,30240,30400,23691.34961,13482700
3/8/2013,30300,30340,29780,29980,23364.03125,18941000
3/11/2013,29860,30240,29700,30160,23504.3125,13748250
3/12/2013,30080,30240,29800,29880,23286.09375,8746550
3/13/2013,30120,30580,30020,30540,23800.45313,11303550
3/14/2013,30560,30680,29980,30400,23691.34961,12557800
3/15/2013,30580,30580,29600,29600,23067.88867,36618350
3/18/2013,29200,29200,28680,28900,22522.36914,26439550
3/19/2013,29000,29840,28960,29500,22989.96094,13977100
3/20/2013,29200,29700,29120,29200,22756.1582,13515750
3/21/2013,29220,29480,29120,29140,22709.40625,11768550
3/22/2013,29160,29360,29040,29100,22678.22656,10687100
3/25/2013,29600,29900,29400,29900,23301.68945,10272050
3/26/2013,29900,30440,29820,30180,23519.89453,16830000
3/27/2013,30300,30320,29740,30080,23441.96484,12881400
3/28/2013,30060,30200,29940,30200,23535.47852,7989600
3/29/2013,30480,30640,30340,30540,23800.45313,9533700
4/1/2013,30700,30700,30240,30240,23566.65234,5295500
4/2/2013,30200,30640,30200,30500,23769.27539,8574850
4/3/2013,30520,30560,30180,30420,23706.93359,10882700
4/4/2013,30340,30380,29980,30120,23473.13867,10700450
4/5/2013,30100,30320,29860,30100,23457.54883,14977350
4/8/2013,30100,30620,29940,30400,23691.34961,12959500
4/9/2013,30540,30600,30200,30560,23816.03906,9244000
4/10/2013,30800,30800,30260,30420,23706.93359,11779700
4/11/2013,30420,30800,30360,30800,24003.07227,11291500
4/12/2013,30800,31000,30260,30340,23644.5918,10744050
4/15/2013,30060,30700,30060,30460,23738.10547,10767300
4/16/2013,30100,30640,30020,30560,23816.03906,18551850
4/17/2013,31320,31320,30280,30360,23660.17188,10491100
4/18/2013,30400,30440,29620,29660,23114.64844,13358400
4/19/2013,29300,29840,29100,29500,22989.96094,15704000
4/22/2013,29800,30060,29300,30060,23426.38086,9335850
4/23/2013,30000,30060,29480,29660,23114.64844,8864850
4/24/2013,29700,29880,29480,29720,23161.40625,10086550
4/25/2013,29400,29880,29400,29880,23286.09375,10463900
4/26/2013,29900,29940,29440,29720,23161.40625,11651600
4/29/2013,29820,29840,29500,29620,23083.47461,8500150
4/30/2013,29800,30600,29760,30400,23691.34961,18705000
5/2/2013,30520,30640,30340,30560,23816.03906,10048950
5/3/2013,30700,30740,30420,30700,23925.14453,6559050
5/6/2013,30800,30800,30240,30280,23597.82422,8654300
5/7/2013,30160,30160,29820,29860,23270.51172,11434500
5/8/2013,29860,29960,29580,29760,23192.58594,14921950
5/9/2013,29800,30400,29780,30300,23613.41406,10806150
5/10/2013,30280,30280,29520,29520,23005.54102,11794850
5/13/2013,29420,29600,29240,29540,23021.13281,8750100
5/14/2013,29740,30000,29660,30000,23379.61914,9002650
5/15/2013,29700,30000,29680,30000,23379.61914,10594800
5/16/2013,30020,30280,30000,30160,23504.3125,14657550
5/20/2013,30040,30240,29920,29940,23332.85938,12288850
5/21/2013,30200,30200,29700,29840,23254.92188,11600400
5/22/2013,30080,30200,29820,30180,23519.89453,9923100
5/23/2013,29840,30040,29680,29680,23130.23438,11994150
5/24/2013,29740,29880,29440,29720,23161.40625,10190600
5/27/2013,29800,29980,29740,29780,23208.16406,6146400
5/28/2013,29620,29920,29620,29680,23130.23438,11588050
5/29/2013,29680,30460,29660,30240,23566.65234,14760550
5/30/2013,30360,30980,30240,30880,24065.42383,22778000
5/31/2013,30920,31180,30740,30760,23971.90234,18025050
6/3/2013,30720,31180,30560,30640,23878.38477,10309450
6/4/2013,30660,30840,30420,30800,24003.07227,8496600
6/5/2013,30980,31060,30420,30420,23706.93359,13590650
6/7/2013,29500,29700,28480,28540,22241.81445,54290800
6/10/2013,28400,28860,28280,28500,22210.63477,26677700
6/11/2013,28220,28380,27560,27780,21649.52344,34613000
6/12/2013,27560,28060,27240,27700,21587.18164,22887650
6/13/2013,27600,27940,27140,27140,21150.76172,33509850
6/14/2013,27300,27540,27140,27380,21337.79883,17558350
6/17/2013,27400,27560,27300,27320,21291.04688,11758450
6/18/2013,27360,27740,27200,27740,21618.35742,11043050
6/19/2013,27640,27700,27280,27380,21337.79883,10270250
6/20/2013,26860,26960,26520,26580,20714.33984,17817950
6/21/2013,25880,26660,25800,26500,20651.99023,27677800
6/24/2013,27000,27000,26260,26260,20464.96094,15847900
6/25/2013,26020,26360,25760,25940,20215.57617,20774950
6/26/2013,26020,26100,24900,25220,19654.45898,31751200
6/27/2013,25900,26880,25720,26780,20878.48633,25756150
6/28/2013,27000,27000,26580,26840,20925.26758,20961250
7/1/2013,26680,26920,26440,26520,20675.7832,12825950
7/2/2013,26800,27040,26600,26700,20816.11133,10214450
7/3/2013,26680,26780,25900,26020,20285.9707,12822050
7/4/2013,26040,26340,25920,26340,20535.44727,9042650
7/5/2013,25720,26300,25200,25340,19755.81836,30382800
7/8/2013,25000,25160,24180,24520,19116.51758,26480150
7/9/2013,24600,25000,24580,24740,19288.04297,19694950
7/10/2013,24900,25040,24740,24960,19459.55664,17305650
7/11/2013,25020,26240,25020,26240,20457.48242,20788350
7/12/2013,26400,26480,26020,26240,20457.48242,11391300
7/15/2013,26300,26380,25700,26260,20473.07227,9629600
7/16/2013,26360,26420,25800,25960,20239.18555,9300950
7/17/2013,26020,26600,25720,26400,20582.22461,12302300
7/18/2013,26500,26500,25840,25840,20145.63477,15704200
7/19/2013,25760,25900,25280,25460,19849.37305,16271300
7/22/2013,25600,25780,25300,25460,19849.37305,10351150
7/23/2013,25460,26140,25440,26140,20379.51953,11948900
7/24/2013,26140,26340,25900,26300,20504.26563,8772650
7/25/2013,26340,26440,26160,26300,20504.26563,8495650
7/26/2013,26280,26380,25980,26060,20317.15039,13619550
7/29/2013,25820,26000,25580,25660,20005.29883,11821850
7/30/2013,25540,25900,25540,25800,20114.43945,9425350
7/31/2013,25600,25800,25580,25600,19958.52148,12735500
8/1/2013,25700,25760,25480,25600,19958.52148,9058900
8/2/2013,25860,26000,25640,25720,20052.07813,11241350
8/5/2013,25660,25660,25480,25480,19864.96484,8079850
8/6/2013,24900,25440,24900,25080,19553.11914,14493700
8/7/2013,24740,24800,24440,24440,19054.15234,15778100
8/8/2013,24260,24700,24260,24340,18976.18164,17910800
8/9/2013,24580,24820,24400,24600,19178.89453,12080200
8/12/2013,24600,24960,24500,24640,19210.07422,10140600
8/13/2013,24880,25800,24840,25800,20114.43945,20929450
8/14/2013,25780,26000,25700,26000,20270.37109,13005100
8/16/2013,25720,26020,25640,25900,20192.41406,11416600
8/19/2013,25720,25920,25600,25720,20052.07813,6499850
8/20/2013,25920,26100,25380,25380,19787.00781,14230950
8/21/2013,25300,25640,25120,25120,19584.29883,12346050
8/22/2013,25000,25340,24900,25100,19568.70313,11984850
8/23/2013,25600,26000,25420,25900,20192.41406,17203400
8/26/2013,26020,26100,25920,26000,20270.37109,11519650
8/27/2013,26140,26180,25900,26080,20332.74414,9130800
8/28/2013,25680,26200,25680,26180,20410.70313,9492550
8/29/2013,26340,26960,26280,26880,20956.44531,16315000
8/30/2013,27200,27360,27020,27360,21330.66992,17135800
9/2/2013,27360,27420,27000,27020,21065.59766,10081600
9/3/2013,27280,27280,26520,26740,20847.30078,11798500
9/4/2013,26600,27080,26420,26800,20894.08008,10920050
9/5/2013,27400,27420,27160,27300,21283.89648,15100100
9/6/2013,27400,27500,27160,27380,21346.25977,11937950
9/9/2013,27420,27500,27260,27460,21408.63086,9291550
9/10/2013,27380,27920,27360,27920,21767.25781,14717650
9/11/2013,27960,28040,27700,28040,21860.81055,13353000
9/12/2013,28100,28480,27900,28200,21985.56055,21805400
9/13/2013,28180,28200,27920,28120,21923.18945,12281500
9/16/2013,28460,28500,28220,28500,22219.44531,11710700
9/17/2013,28400,28400,27620,27720,21611.33203,17181350
9/23/2013,27300,27620,27060,27200,21205.93164,24362900
9/24/2013,26840,27580,26760,27460,21408.63086,15138900
9/25/2013,27340,27480,27020,27280,21268.29492,11176450
9/26/2013,27280,27440,27120,27440,21393.03906,10374700
9/27/2013,27500,27540,27260,27320,21299.48047,11613250
9/30/2013,27320,27640,27200,27340,21315.07422,11650900
10/1/2013,27600,27660,27200,27640,21548.96289,9773150
10/2/2013,27960,28500,27800,28360,22110.30273,17586350
10/4/2013,28760,28840,28280,28360,22110.30273,15753700
10/7/2013,28740,28740,28500,28720,22390.96289,10228250
10/8/2013,28340,28660,28340,28600,22297.4082,10546000
10/10/2013,28420,28640,28420,28600,22297.4082,13819000
10/11/2013,28800,28940,28720,28860,22500.11523,11254150
10/14/2013,28960,28980,28760,28760,22422.15039,7373700
10/15/2013,29000,29140,28900,29140,22718.41211,10023650
10/16/2013,29380,29380,28900,29000,22609.25977,8010600
10/17/2013,29200,29360,29080,29260,22811.97266,9099350
10/18/2013,29440,29500,29260,29440,22952.30273,7852150
10/21/2013,29500,29780,29080,29280,22827.56055,7126050
10/22/2013,29200,29200,28680,29100,22687.22266,12353250
10/23/2013,29280,29280,28720,28840,22484.52148,8598450
10/24/2013,28620,28980,28580,28980,22593.67383,8915650
10/25/2013,29000,29040,28660,28980,22593.67383,6735300
10/28/2013,29300,29700,29160,29640,23108.22461,11307700
10/29/2013,29800,29800,29560,29800,23232.96875,10334900
10/30/2013,29700,30000,29680,30000,23388.88867,10588400
10/31/2013,29960,30040,29300,29300,22843.15234,12647050
11/1/2013,29800,30000,29360,30000,23388.88867,11357700
11/4/2013,29840,30040,29780,29980,23373.29883,10887800
11/5/2013,30040,30040,29440,29700,23155,8009300
11/6/2013,29960,29960,28980,29020,22624.85352,12218400
11/7/2013,29020,29080,28500,28740,22406.55664,13006800
11/8/2013,28220,28560,28140,28200,21985.56055,13681350
11/11/2013,28500,28680,28180,28560,22266.2207,8563850
11/12/2013,28800,29320,28720,29120,22702.82031,9784900
11/13/2013,28900,28980,28380,28380,22125.88672,9995200
11/14/2013,29100,29100,28480,28480,22203.85352,10132150
11/15/2013,28680,29240,28640,29240,22796.375,8339250
11/18/2013,29400,29520,29300,29480,22983.48633,6386800
11/19/2013,29660,29780,29540,29780,23217.36914,8183550
11/20/2013,29460,29740,29280,29400,22921.11328,8178150
11/21/2013,29440,29440,28640,28800,22453.33984,9019800
11/22/2013,28820,29120,28620,29000,22609.25977,8574600
11/25/2013,29020,29440,29020,29300,22843.15234,6615300
11/26/2013,29160,29580,29100,29580,23061.45117,8586250
11/27/2013,29340,29520,29200,29400,22921.11328,9351700
11/28/2013,29600,29880,29580,29880,23295.33203,10644900
11/29/2013,29980,29980,29700,29880,23295.33203,6752200
12/2/2013,30000,30060,29340,29340,22874.33789,7487800
12/3/2013,29280,29560,29140,29220,22780.78125,7798600
12/4/2013,29000,29060,28620,28640,22328.59766,10844000
12/5/2013,28660,28920,28440,28800,22453.33984,10479650
12/6/2013,29080,29080,28560,28560,22266.2207,9147450
12/9/2013,28800,29080,28800,29080,22671.63281,6996900
12/10/2013,28820,29020,28620,28800,22453.33984,7755600
12/11/2013,28520,28880,28320,28400,22141.48633,10629150
12/12/2013,27920,28200,27920,28200,21985.56055,14962050
12/13/2013,28200,28220,27800,27800,21673.71289,10053250
12/16/2013,27820,28080,27660,28000,21829.63477,8954400
12/17/2013,28340,28340,27860,27900,21751.67578,7762400
12/18/2013,28100,28200,27880,28020,21845.22656,10899200
12/19/2013,28360,28680,28360,28540,22250.63281,10552400
12/20/2013,28260,28540,28260,28540,22250.63281,8407400
12/23/2013,28740,28760,28580,28660,22344.18359,10639200
12/24/2013,28600,28640,28300,28300,22063.52734,10980350
12/26/2013,28160,28300,28020,28160,21954.37695,12307800
12/27/2013,28200,28220,27900,27920,21982.71484,10510000
12/30/2013,27920,27940,27200,27440,21604.78711,16908100
1/2/2014,26960,27100,26040,26180,20612.73047,31025000
1/3/2014,26000,26220,25740,25920,20408.02344,26496600
1/6/2014,26060,26400,25920,26140,20581.24219,19735800
1/7/2014,26000,26360,25900,26080,20533.99805,19763200
1/8/2014,26000,26080,25740,25820,20329.29297,20474650
1/9/2014,26140,26140,25500,25500,20077.3418,21250950
1/10/2014,25500,25720,25440,25440,20030.10156,18189150
1/13/2014,25660,25940,25460,25900,20392.2793,16449350
1/14/2014,25940,26600,25800,26260,20675.72461,14716650
1/15/2014,26600,26620,25960,25980,20455.26367,11747450
1/16/2014,26000,26200,25860,26020,20486.75977,9752450
1/17/2014,26020,26300,25840,25840,20345.04102,12774250
1/20/2014,26100,26380,25920,26320,20722.96094,8682800
1/21/2014,26300,26540,26220,26480,20848.94531,7562300
1/22/2014,26280,26560,26240,26560,20911.92773,10826500
1/23/2014,26320,26440,25980,25980,20455.26367,10336950
1/24/2014,26000,26360,25820,26140,20581.24219,14001750
1/27/2014,25860,26080,25700,25840,20345.04102,13346300
1/28/2014,25460,25860,25460,25660,20203.31641,11701350
1/29/2014,25600,25760,25540,25600,20156.07227,19181850
2/3/2014,25720,25760,25420,25440,20030.10156,16259200
2/4/2014,25260,25260,24980,24980,19667.91992,16033000
2/5/2014,24900,25100,24680,24740,19478.95898,14926650
2/6/2014,24900,25340,24800,25180,19825.38672,15197450
2/7/2014,25500,25580,25260,25500,20077.3418,9943600
2/10/2014,25420,25620,25240,25540,20108.83008,7799650
2/11/2014,25620,26300,25440,26220,20644.22656,12684000
2/12/2014,26620,26620,26100,26140,20581.24219,10027400
2/13/2014,26000,26400,25800,25960,20439.52539,5838450
2/14/2014,25920,26160,25840,26020,20486.75977,6220750
2/17/2014,25840,26120,25600,25700,20234.81055,9386650
2/18/2014,25700,25980,25640,25900,20392.2793,5910650
2/19/2014,26000,26000,25600,25800,20313.54297,6179750
2/20/2014,25800,25920,25620,25720,20250.56055,9543300
2/21/2014,26660,26660,26000,26600,20943.41992,14346200
2/24/2014,26680,26900,26420,26560,20911.92773,7425050
